,Voltage.EMG01_r_gastro,Voltage.EMG02_r_soleus,Voltage.EMG03_r_rect_fem,Voltage.EMG04_r_tfl,Voltage.EMG05_r_semimemb,Voltage.EMG06_l_gastro,Voltage.EMG07_l_soleus,Voltage.EMG08_l_rect_fem,Voltage.EMG09_l_tfl,Voltage.EMG10_l_semimemb
27,0.9259442090988159,0.18392303586006165,0.18818114697933197,0.285307914018631,-0.06840209662914276,-0.0029370116535574198,0.028702087700366974,0.011490783654153347,0.01352844201028347,0.08232879638671875
28,1.235850214958191,0.43615081906318665,0.15217040479183197,0.337798148393631,-0.10715942084789276,-0.004768066573888063,0.031601257622241974,0.04139801114797592,0.02878723107278347,0.08354949951171875
29,1.359598994255066,0.6329891681671143,0.06641601771116257,0.386626273393631,-0.09388427436351776,-0.004005127120763063,0.042434997856616974,0.01896759122610092,0.03061828576028347,0.10491180419921875
30,1.229899287223816,0.8089230060577393,0.06656860560178757,0.419280081987381,-0.07618407905101776,-0.015754394233226776,0.034958191215991974,0.014237365685403347,0.02298889122903347,0.09072113037109375
31,0.8861187696456909,0.9232113361358643,0.18696044385433197,0.422637015581131,-0.08610229194164276,-0.024909667670726776,0.062118835747241974,0.01835723966360092,0.02146301232278347,0.09774017333984375
32,0.3987530469894409,0.9187862873077393,0.31742310523986816,0.483214408159256,-0.07709960639476776,-0.025367431342601776,0.11125213652849197,0.012711486779153347,0.01627502404153347,0.09865570068359375
33,0.028880005702376366,0.7787106037139893,0.37662720680236816,0.6129141449928284,-0.07603149116039276,0.005455322097986937,0.10224945098161697,0.013779602013528347,0.02588806115090847,0.08248138427734375
34,-0.11729919165372849,0.6920406818389893,0.45093750953674316,0.6579275727272034,-0.06412963569164276,0.004387206863611937,0.08531219512224197,0.03529449552297592,0.03840027004480362,0.08049774169921875
35,-0.3104754686355591,0.7372066974639893,0.49823975563049316,0.6000967621803284,-0.05192260816693306,0.010643310844898224,0.08271820098161697,0.015610656701028347,0.02405700646340847,0.07454681396484375
36,-0.3225299119949341,0.8806393146514893,0.5716345310211182,0.495574027299881,-0.06794433295726776,-0.0017163086449727416,0.06883270293474197,0.03376861661672592,0.02634582482278347,0.07241058349609375
37,0.038035277277231216,1.0834286212921143,0.5965063571929932,0.380675345659256,-0.06947021186351776,0.010795898735523224,0.07005340605974197,0.015610656701028347,0.03229675441980362,0.06966400146484375
38,0.4745892286300659,1.4214107990264893,0.5804846286773682,0.23037628829479218,-0.004010009579360485,0.0037768555339425802,0.09706146270036697,0.013321838341653347,0.02878723107278347,0.06188201904296875
39,0.4085186719894409,1.7072079181671143,0.46879029273986816,-0.03604217618703842,0.24364013969898224,0.009117431938648224,0.09080535918474197,0.014084777794778347,0.02344665490090847,0.06920623779296875
40,0.5441693067550659,1.7206356525421143,0.20435546338558197,-0.330231636762619,0.20228882133960724,0.0024035645183175802,0.08378631621599197,0.008591613732278347,0.01490173302590847,0.06569671630859375
41,0.6273297071456909,1.4206478595733643,-0.13774658739566803,-0.450013130903244,0.12797851860523224,0.019493408501148224,0.058914490044116974,0.01789947599172592,0.02481994591653347,0.05104827880859375
42,0.18192565441131592,0.7709286212921143,-0.35030150413513184,-0.456879585981369,0.04985351487994194,0.013389892876148224,0.06425506621599197,0.002945861779153347,0.02283630333840847,0.07241058349609375
43,0.08533752709627151,0.36336639523506165,-0.39317870140075684,-0.5490426421165466,0.013385009951889515,-0.012092284858226776,0.048691101372241974,0.009201965294778347,0.02436218224465847,0.06233978271484375
44,0.4864910840988159,-0.038702696561813354,-0.43483519554138184,-0.6946114897727966,0.007434082217514515,0.021934814751148224,0.037399597465991974,-0.005293884314596653,0.02970275841653347,0.06218719482421875
45,0.4404095411300659,-0.40766021609306335,-0.5237939357757568,-0.7709054350852966,0.01689453050494194,0.014915771782398224,0.038162536919116974,0.012253723107278347,0.02543029747903347,0.05410003662109375
46,0.4097393751144409,-0.38614532351493835,-0.7230737209320068,-0.7727364897727966,0.004992675967514515,0.037956543266773224,0.035873718559741974,0.004166564904153347,0.03183899074792862,0.04540252685546875
47,0.7721356153488159,0.045525819063186646,-0.8062341213226318,-0.6473092436790466,0.03306884691119194,0.026207275688648224,0.039993591606616974,0.012406310997903347,0.03046569786965847,0.04296112060546875
48,0.6827191114425659,0.30126312375068665,-0.8137109279632568,-0.434601753950119,0.014758300967514515,0.012932129204273224,0.06639129668474197,0.02690216153860092,0.02634582482278347,0.04891204833984375
49,0.07618225365877151,0.44912078976631165,-0.7509973049163818,-0.283692330121994,0.03764648362994194,0.013695068657398224,0.029770202934741974,0.014084777794778347,0.03428039699792862,0.05715179443359375
50,-0.11302673071622849,0.24312713742256165,-0.6183984279632568,-0.16665740311145782,0.01948852464556694,0.026359863579273224,0.040298767387866974,0.02369781583547592,0.00971374474465847,0.05486297607421875
51,-0.2975054979324341,-0.35501739382743835,-0.44978880882263184,-0.05709930509328842,0.02086181566119194,0.021171875298023224,0.060440368950366974,0.02522369474172592,0.03199157863855362,0.07134246826171875
52,-1.002156376838684,-0.9112002849578857,-0.29323363304138184,0.04070953279733658,0.013232422061264515,0.037346191704273224,0.031906433403491974,0.015305480919778347,0.05960998684167862,0.04143524169921875
53,-1.374928593635559,-0.9182193279266357,-0.16887451708316803,0.08343414217233658,0.014605713076889515,-0.0038525389973074198,0.026260681450366974,0.02766510099172592,0.02298889122903347,0.02632904052734375
54,-1.436116337776184,-1.1420657634735107,-0.07945800572633743,0.11685089021921158,0.013995361514389515,0.010643310844898224,0.019394226372241974,0.01637359708547592,0.01902160607278347,0.03243255615234375
55,-1.167866826057434,-1.4750125408172607,-0.00026489258743822575,0.12722687423229218,0.01948852464556694,0.018425293266773224,0.035873718559741974,0.02583404630422592,0.02726135216653347,0.04647064208984375
56,-0.5788775682449341,-1.7287662029266357,0.04627441242337227,0.17742829024791718,0.01887817308306694,0.024833984673023224,0.040909118950366974,0.02293487638235092,0.03305969387292862,0.11360931396484375
57,-0.013081665150821209,-1.5784671306610107,0.07435058802366257,0.19314484298229218,0.02315063402056694,0.016746826469898224,0.036941833794116974,0.03224273771047592,0.04328308254480362,0.14824676513671875
58,0.11951721459627151,-1.2227847576141357,0.12989257276058197,0.24273590743541718,0.02162475511431694,0.030174560844898224,0.045791931450366974,0.010117492638528347,0.02665100060403347,0.09728240966796875
59,0.024149781093001366,-0.8608462810516357,0.14332030713558197,0.22183136641979218,0.07396240532398224,0.022545166313648224,0.037247009575366974,0.03010650724172592,0.03016052208840847,0.08339691162109375
60,0.20420348644256592,-0.5690982341766357,0.15476439893245697,0.22824005782604218,0.23692627251148224,0.024223633110523224,0.041519470512866974,0.02461334317922592,0.02115783654153347,0.04601287841796875
61,0.3824261426925659,-0.45984527468681335,0.15354369580745697,0.21877960860729218,0.20793457329273224,0.021629638969898224,0.032516784965991974,0.02385040372610092,0.03565368801355362,-0.00464630126953125
62,0.4330853223800659,-0.39682647585868835,0.14713500440120697,0.22244171798229218,0.17772217094898224,0.023918457329273224,0.042282409965991974,0.02552887052297592,0.03199157863855362,0.00679779052734375
63,0.17704284191131592,-0.26361724734306335,0.15781615674495697,0.22244171798229218,0.18916626274585724,0.035362549126148224,0.045334167778491974,0.02369781583547592,0.02726135216653347,0.06768035888671875
64,0.07496155053377151,-0.25339385867118835,0.15766356885433197,0.19756989181041718,0.17970581352710724,0.039940185844898224,0.052658386528491974,0.02690216153860092,0.03397522121667862,0.11254119873046875
65,-0.058400269597768784,-0.26499053835868835,0.17811034619808197,0.21115021407604218,0.18443603813648224,0.050468750298023224,0.036331482231616974,0.02934356778860092,0.03733215481042862,0.12001800537109375
66,-0.13637268543243408,-0.07959625124931335,0.17811034619808197,0.16461090743541718,0.19130249321460724,0.042534179985523224,0.038467712700366974,0.010422668419778347,0.02787170372903347,0.07256317138671875
67,-0.14827454090118408,0.17751434445381165,0.19809935986995697,0.02697662264108658,0.20473022758960724,0.021934814751148224,0.049759216606616974,0.02110382169485092,0.02955017052590847,0.06935882568359375
68,0.013773803599178791,0.28753021359443665,0.17139647901058197,0.008971252478659153,0.20091553032398224,0.049248047173023224,0.054642029106616974,0.011338195763528347,0.03504333645105362,0.07134246826171875
69,0.5814007520675659,0.45873382687568665,0.16163085401058197,0.005461730994284153,0.17604370415210724,0.041313476860523224,0.053268738090991974,0.01881500333547592,0.01566467247903347,0.07195281982421875
70,1.088297724723816,0.7597897052764893,0.15262816846370697,0.05078033357858658,0.16673584282398224,0.030784912407398224,0.045486755669116974,0.01789947599172592,0.02359924279153347,0.07225799560546875
71,1.039164423942566,1.1308834552764893,0.12272094935178757,0.05306915193796158,0.14598388969898224,0.037193603813648224,0.051285095512866974,0.02110382169485092,0.02588806115090847,0.06722259521484375
72,0.4489544630050659,1.4839718341827393,0.12027954310178757,0.07992462068796158,0.14079590141773224,0.020561523735523224,0.041061706840991974,0.06321807950735092,0.03794250637292862,0.07561492919921875
73,-0.14354431629180908,1.6293880939483643,0.11493896692991257,0.08694366365671158,0.13148804008960724,0.039787597954273224,0.046707458794116974,0.02919097989797592,0.04007873684167862,0.06600189208984375
74,-0.2619525194168091,1.2918636798858643,0.10578369349241257,0.08862213045358658,0.11485596001148224,0.050773926079273224,0.056930847465991974,0.02888580411672592,0.04496154934167862,0.07622528076171875
75,0.09296692162752151,0.7536861896514893,0.09922241419553757,0.08007720857858658,0.07609863579273224,0.06816894561052322,0.045944519340991974,-0.00010589599696686491,0.03382263332605362,0.06615447998046875
76,0.22266662120819092,0.29668548703193665,0.09220337122678757,0.06390289217233658,0.07960815727710724,0.11608154326677322,0.048080749809741974,0.03086944669485092,0.03351745754480362,0.06249237060546875
77,-0.11714660376310349,0.07467010617256165,0.07328247278928757,0.03842071443796158,0.07335205376148224,0.11486084014177322,0.047012634575366974,0.03178497403860092,0.03138122707605362,0.06340789794921875
78,-0.23997986316680908,0.07528045773506165,0.06092284992337227,0.06787017732858658,0.09624023735523224,0.09319335967302322,0.020004577934741974,0.03285308927297592,0.03595886379480362,0.04784393310546875
79,-0.3242083787918091,0.052850037813186646,0.06168578937649727,0.02865508943796158,0.10921020805835724,0.06694824248552322,0.042892761528491974,0.04124542325735092,0.03580627590417862,0.06172943115234375
80,-0.7564898729324341,0.14409759640693665,0.07511352747678757,0.03582672029733658,0.09868164360523224,0.06633789092302322,0.048385925590991974,0.05329986661672592,0.06388244777917862,0.06172943115234375
81,-0.8439227342605591,0.19902923703193665,0.07236694544553757,0.03475860506296158,0.06541748344898224,0.056877441704273224,0.046554870903491974,0.03941436856985092,0.03672180324792862,0.05364227294921875
82,-0.5828448534011841,-0.24881622195243835,0.06412719935178757,0.02789214998483658,0.02269287034869194,0.030174560844898224,0.049606628715991974,0.04231353849172592,0.02634582482278347,0.05333709716796875
83,-0.4186602830886841,-1.0444095134735107,0.07511352747678757,0.02361968904733658,0.05260009691119194,0.010490722954273224,0.057998962700366974,0.02507110685110092,0.03153381496667862,0.07530975341796875
84,-0.2811785936355591,-1.4159610271453857,0.07419800013303757,0.03369048982858658,0.06328125298023224,-0.004920654464513063,0.055862732231616974,0.03178497403860092,-0.0017303467029705644,0.04677581787109375
85,-0.2698870897293091,-1.3694217205047607,0.07557129114866257,0.02743438631296158,0.06434936821460724,-0.012702636420726776,0.053726501762866974,0.05162139981985092,0.02466735802590847,0.04753875732421875
86,-0.2796527147293091,-1.0967471599578857,0.11051391810178757,0.04040435701608658,0.06663818657398224,0.0001147460934589617,0.049759216606616974,0.04780670255422592,0.04374084621667862,0.05104827880859375
87,-0.4378863573074341,-0.7612063884735107,0.08442138880491257,0.02407745271921158,0.06953735649585724,0.011101074516773224,0.07600433379411697,0.05406280606985092,0.04358825832605362,0.00328826904296875
88,-0.5550738573074341,-0.7383182048797607,0.07648681849241257,0.04238799959421158,0.05473632737994194,-0.011481933295726776,0.043808288872241974,0.04856964200735092,0.02558288536965847,0.05867767333984375
89,-0.6885882616043091,-0.7992007732391357,0.07999633997678757,0.03842071443796158,0.04909057542681694,0.014305420219898224,0.050979919731616974,0.04917999356985092,0.03397522121667862,0.26512908935546875
90,-0.7336016893386841,-0.6896426677703857,0.07465576380491257,0.05856231600046158,0.03566284105181694,0.016746826469898224,0.061508484184741974,0.03071685880422592,0.02619323693215847,0.25460052490234375
91,-0.5347796678543091,-0.5416324138641357,0.07160400599241257,0.07626251131296158,0.02986450120806694,0.026054687798023224,0.026565857231616974,0.02919097989797592,0.02466735802590847,0.14672088623046875
92,-0.3303118944168091,-0.33869048953056335,0.05909179523587227,0.05200103670358658,0.06221313402056694,0.042076416313648224,0.032059021294116974,0.02201934903860092,0.02558288536965847,0.06569671630859375
93,-0.13881409168243408,-0.21982452273368835,0.06183837726712227,0.05139068514108658,0.06297607719898224,0.050010986626148224,0.045639343559741974,0.02797027677297592,0.02451477013528347,0.02342987060546875
94,-0.06831847876310349,-0.10797759890556335,0.07999633997678757,0.04605010896921158,0.08479614555835724,0.08281738311052322,0.048233337700366974,0.01835723966360092,0.05472717434167862,-0.03485870361328125
95,-0.029866332188248634,0.004937438759952784,0.04139159992337227,0.005919494666159153,0.05946655198931694,0.044975586235523224,0.06501800566911697,0.02995391935110092,0.03122863732278347,-0.08658599853515625
96,0.12638366222381592,0.035149842500686646,0.04352783039212227,0.010497131384909153,0.06083984300494194,0.045128174126148224,0.040756531059741974,-0.006514587439596653,0.02893981896340847,-0.11481475830078125
97,0.13660705089569092,0.10259369015693665,0.019876709207892418,0.02957061678171158,0.07731933891773224,0.046043701469898224,0.045486755669116974,0.01820465177297592,0.02268371544778347,-0.15479278564453125
98,0.035288695245981216,0.21260955929756165,0.03895019367337227,0.02606109529733658,0.04725952073931694,0.048485107719898224,0.051285095512866974,0.02873321622610092,0.02207336388528347,-0.19828033447265625
99,-0.11378967016935349,0.23183563351631165,0.04017089679837227,0.03018096834421158,0.07548828423023224,0.049553222954273224,0.044266052544116974,0.03849884122610092,0.02222595177590847,-0.15555572509765625
100,-0.22426331043243408,0.22878387570381165,0.026895752176642418,0.008971252478659153,0.07091064751148224,0.051231689751148224,0.040603943169116974,0.02476593106985092,0.02253112755715847,0.04311370849609375
101,-0.14140808582305908,0.23793914914131165,0.04368041828274727,0.04116729646921158,0.06114501878619194,0.07076293975114822,0.046402283012866974,0.009354553185403347,0.02176818810403347,0.17754364013671875
102,-0.038716431707143784,0.30080536007881165,0.009348144754767418,0.04543975740671158,0.06938476860523224,0.07442504912614822,0.08271820098161697,0.01988311856985092,0.01902160607278347,0.12535858154296875
103,0.011332397349178791,0.35695770382881165,0.021402588114142418,0.04040435701608658,0.08494873344898224,0.06389648467302322,0.041977234184741974,0.01988311856985092,0.02817687951028347,0.15663909912109375
104,0.14179503917694092,0.32216766476631165,0.008432617411017418,0.06329254060983658,0.06312866508960724,0.06557495146989822,0.044723816215991974,0.02705474942922592,0.02146301232278347,0.16136932373046875
105,0.3020123243331909,0.24526336789131165,0.023081054911017418,0.03964141756296158,0.05885620042681694,0.055961914360523224,0.044723816215991974,0.03758331388235092,0.02283630333840847,0.15267181396484375
106,0.3433636426925659,0.23915985226631165,0.0035498046781867743,0.06436065584421158,0.06068725511431694,0.049400635063648224,0.041977234184741974,0.04414459317922592,0.0043731690384447575,0.13817596435546875
107,0.3599957227706909,0.28203704953193665,0.03879760578274727,0.07610992342233658,0.05671996995806694,0.035362549126148224,0.045486755669116974,0.04689117521047592,0.02893981896340847,0.13787078857421875
108,0.3725079298019409,0.27272918820381165,0.014993896707892418,0.07839874178171158,0.06114501878619194,0.041618652641773224,0.047317810356616974,0.06123443692922592,0.04389343410730362,0.14153289794921875
109,0.3697613477706909,0.27913787961006165,0.014383545145392418,0.09228423982858658,0.06190795823931694,0.038261719048023224,0.050216980278491974,0.05909820646047592,0.02344665490090847,0.13970184326171875
110,0.3946331739425659,0.31530120968818665,0.023081054911017418,0.13058380782604218,0.05656738206744194,0.048790283501148224,0.042129822075366974,0.05787750333547592,0.01963195763528347,0.12322235107421875
111,0.3902081251144409,0.32888153195381165,0.03269409015774727,0.13149933516979218,0.03993530198931694,0.035820312798023224,0.051285095512866974,0.06947418302297592,0.03412780910730362,0.11345672607421875
112,0.3380230665206909,0.35390594601631165,0.03238891437649727,0.14370636641979218,0.02742309495806694,0.044670410454273224,0.047317810356616974,0.05909820646047592,0.01337585411965847,0.12993621826171875
113,0.3021649122238159,0.36260345578193665,0.03772949054837227,0.13592438399791718,0.01887817308306694,0.040703125298023224,0.044113464653491974,0.05253692716360092,0.02665100060403347,0.12001800537109375
114,0.2862957715988159,0.37542083859443665,0.04047607257962227,0.15469269454479218,0.015063476748764515,0.023002929985523224,0.030227966606616974,0.04948516935110092,0.02939758263528347,0.12932586669921875
115,0.2676800489425659,0.35604217648506165,0.03650878742337227,0.14263825118541718,0.004840088076889515,0.045433349907398224,0.028396911919116974,0.05101104825735092,0.02359924279153347,0.11406707763671875
116,0.23289000988006592,0.35299041867256165,0.029489746317267418,0.14218048751354218,-0.02354126051068306,0.09166748076677322,0.027023620903491974,0.03651519864797592,0.04679260402917862,0.11864471435546875
117,0.19306457042694092,0.32186248898506165,0.03605102375149727,0.13378815352916718,0.004534912295639515,0.08724243193864822,0.015732116997241974,0.02171417325735092,0.02405700646340847,0.11223602294921875
118,0.22205626964569092,0.32567718625068665,0.028574218973517418,0.13424591720104218,0.0037719726096838713,0.059318847954273224,0.014969177544116974,0.02720733731985092,0.01825866661965847,0.12520599365234375
119,0.22159850597381592,0.30553558468818665,0.014841308817267418,0.12158111482858658,0.02681274339556694,0.048942871391773224,0.006271667312830687,0.02018829435110092,0.02466735802590847,0.11009979248046875
120,0.20069396495819092,0.27410247921943665,0.007822265848517418,0.11852935701608658,0.02803344652056694,0.046654053032398224,0.011307068169116974,0.001877746544778347,0.04816589504480362,0.11742401123046875
121,0.22388732433319092,0.24770477414131165,0.006448974832892418,0.10403350740671158,0.05656738206744194,0.07350952178239822,-0.013106994330883026,0.0009622192592360079,0.02680358849465847,0.09026336669921875
122,0.22251403331756592,0.21611908078193665,0.013162842020392418,0.09564117342233658,0.10875244438648224,0.07976562529802322,0.013748474419116974,0.010117492638528347,0.02649841271340847,0.03807830810546875
123,0.22922790050506592,0.21047332882881165,0.010416259989142418,0.07809356600046158,0.10722656548023224,0.08113891631364822,0.027786560356616974,0.012864074669778347,0.01886901818215847,-0.06110382080078125
124,0.22510802745819092,0.20452240109443665,0.021555176004767418,0.06481841951608658,0.09074707329273224,0.06603271514177322,0.017410583794116974,0.012864074669778347,0.02039489708840847,-0.12961578369140625
125,0.21473205089569092,0.16820648312568665,0.008890381082892418,0.05276397615671158,0.10859985649585724,0.08342773467302322,0.005050964187830687,0.014847717247903347,0.03641662746667862,-0.06751251220703125
126,0.20847594738006592,0.17904022336006165,0.03666137531399727,0.03246978670358658,0.10249634087085724,0.08388549834489822,0.0010836792644113302,0.01912017911672592,0.02802429161965847,0.07729339599609375
127,0.20069396495819092,0.14486053586006165,0.03971313312649727,0.002562561072409153,0.10432739555835724,0.08052856475114822,0.004898376297205687,0.04475494474172592,0.03733215481042862,0.16625213623046875
128,0.19794738292694092,0.12410858273506165,0.03528808429837227,0.004393615759909153,0.08815307915210724,0.07137329131364822,-0.0001370239187963307,0.04994293302297592,0.02451477013528347,0.11208343505859375
129,0.18986022472381592,0.08504608273506165,0.024301758036017418,-0.02108856290578842,0.08754272758960724,0.038566894829273224,0.008560486137866974,0.06626983731985092,0.01810607872903347,0.16121673583984375
130,0.07465637475252151,0.08504608273506165,0.006448974832892418,-0.02230926603078842,0.08403320610523224,-0.029945068061351776,0.011154480278491974,0.06764312833547592,0.01520690880715847,0.36019134521484375
131,0.07725036889314651,0.07970550656318665,0.03345702961087227,-0.005066833458840847,0.08174438774585724,0.012626953423023224,0.009781189262866974,0.06504913419485092,0.04465637356042862,0.27886199951171875
132,0.06595886498689651,0.059258729219436646,0.03574584797024727,0.010954895056784153,0.08128662407398224,0.023460693657398224,0.0013888550456613302,0.04811187833547592,0.03061828576028347,0.17174530029296875
133,0.06733215600252151,0.042168885469436646,0.029947509989142418,0.02758697420358658,0.07518310844898224,0.012474365532398224,0.017868347465991974,0.03910919278860092,0.03489074856042862,0.10231781005859375
134,0.08014953881502151,0.053460389375686646,0.014688720926642418,-3.1433104595635086e-05,0.08815307915210724,-0.048865966498851776,0.021530456840991974,0.05909820646047592,0.03626403957605362,0.04708099365234375
135,0.07526672631502151,0.018212584778666496,0.018350830301642418,-0.0004891967982985079,0.03383178636431694,-0.030555419623851776,0.010544128715991974,0.013169250451028347,0.02558288536965847,0.05669403076171875
136,0.07740295678377151,0.055138856172561646,0.025522461161017418,-0.03360076993703842,0.04329223558306694,0.029106445610523224,0.010544128715991974,0.05894561856985092,0.03489074856042862,0.02709197998046875
137,0.056345824152231216,0.040337830781936646,0.04429076984524727,-0.06930633634328842,0.06221313402056694,0.042076416313648224,0.0021517944987863302,0.03270050138235092,0.03580627590417862,-0.01959991455078125
138,0.07358825951814651,0.036065369844436646,0.03788207843899727,-0.08014007657766342,0.06236572191119194,-0.0030895995441824198,0.008407898247241974,0.03926178067922592,0.03687439113855362,-0.00174713134765625
139,0.06489074975252151,0.016228942200541496,0.06962036341428757,-0.08563324064016342,0.05504150316119194,-0.061072997748851776,0.034958191215991974,0.04353424161672592,0.03840027004480362,0.23659515380859375
140,0.06901062279939651,0.017449645325541496,0.09052490442991257,-0.08197113126516342,0.04191894456744194,-0.09967773407697678,0.040451355278491974,0.03880401700735092,0.02863464318215847,0.24575042724609375
141,0.08442199975252151,0.014092712663114071,0.06458496302366257,-0.05862518399953842,0.011096191592514515,-0.07373779267072678,0.051285095512866974,0.04673858731985092,0.03275451809167862,0.07317352294921875
142,0.042612913995981216,0.012414245866239071,0.03483032062649727,-0.03665252774953842,0.005755615420639515,-0.08014648407697678,0.041824646294116974,0.06840606778860092,0.02863464318215847,-0.01074981689453125
143,0.052531126886606216,0.004174499306827784,0.03406738117337227,-0.001557311974465847,-0.0033996582496911287,-0.034980468451976776,0.041824646294116974,0.09526153653860092,0.03107604943215847,-0.02616119384765625
144,-0.3785296678543091,0.014397888444364071,0.020639648661017418,0.04177764803171158,-0.006756591610610485,-0.038642577826976776,0.030075378715991974,0.08320709317922592,0.04114685207605362,-0.00479888916015625
